listing_id,host_id,neighbourhood,listing_name,room_type,price,minimum_nights,availability_365
77765,417504,Greenpoint,Superior @ Box House,Private room,179,3,79
77936,134355,Hell's Kitchen,Hells Kitchen Garden of Eden,Private room,150,3,49
78919,422561,Boerum Hill,"Historic House Boerum Hill, BK, NYC",Entire home/apt,135,4,0
79067,425506,Clinton Hill,Lovely 3 bedroom in Italianate Brownstone w/garden,Entire home/apt,350,6,156
79782,430188,Williamsburg,"Williamsburg HUGE, PRIVATE BATH - Next to Train!",Private room,120,14,343
80493,434987,East Village,Cozy room in East Village with AC,Private room,71,2,200
80684,417504,Greenpoint,Duplex w/ Terrace @ Box House Hotel,Private room,349,3,60
80700,417504,Greenpoint,Loft w/ Terrace @ Box House Hotel,Private room,349,3,60
80924,438133,Park Slope,Spacious 3 Bedroom Duplex in Park Slope,Entire home/apt,165,30,189
81739,417504,Greenpoint,Loft w/ Terrace @ Box House Hotel,Private room,249,3,60
82549,448312,Brooklyn Heights,Columbia Castle in Brooklyn Heights,Private room,100,3,0
82550,448312,Brooklyn Heights,Columbia Castle 2 BR,Entire home/apt,200,3,106
82638,449787,East Village,"Charming Artist's Flat, East Village",Entire home/apt,169,4,276
82928,451545,Bedford-Stuyvesant,BEAUTIFUL 2 BEDROOM APARTMENT,Entire home/apt,185,3,248
83243,453519,Bushwick,Brooklyn Cove Studio Apt w/ Garden!!,Entire home/apt,65,2,194
83446,454756,Fort Greene,"Ft. Greene garden gem, large and convenient",Entire home/apt,130,35,135
83722,456638,Williamsburg,Williamsburg penthouse with private roof cabana,Entire home/apt,199,30,30
83847,410094,East Village,East Village Designer's 1-BR APT,Entire home/apt,225,2,0
84010,417504,Greenpoint,Superior @ Box House,Private room,179,3,81
84059,459054,Crown Heights,So Much Room in Brooklyn,Entire home/apt,150,5,0
84659,462776,East Village,Large Studio--Heart of East Village,Entire home/apt,139,1,142
84905,464506,Two Bridges,Huge.Bright.Clean.Safe. Private Room,Private room,95,3,60
85094,322716,Crown Heights,Garden 1BR/1BA Brownstone Apt - 2 blocks to subway,Entire home/apt,79,15,179
86215,327900,Lower East Side,MODERN SPACIOUS 2 BR APT DOWNTOWN MANHATTAN,Entire home/apt,150,2,52
89427,116599,Clinton Hill,The Brooklyn Waverly,Entire home/apt,650,5,365
89621,209460,Bedford-Stuyvesant,"WONDERFUL, COMFORTABLE STUDIO",Entire home/apt,90,3,324
93313,25183,Bedford-Stuyvesant,MAISON DES SIRENES 2,Entire home/apt,120,2,237
94035,35375,Astoria,"Modern, Safe, Clean, Bright Room in Astoria for 2",Private room,80,1,365
94209,503800,Crown Heights,LARGE 1BR (CONV 2BR) CROWN HEIGHTS,Entire home/apt,100,90,365
94477,478395,Bedford-Stuyvesant,The Vernon On Greene,Entire home/apt,175,2,204
94783,473113,Crown Heights,"Beautiful, Bright’s, Warm & Spacious 1.5BR Apt",Entire home/apt,120,5,272
95747,509341,Williamsburg,Lovely 1BR in Tree-lined WBurg,Entire home/apt,140,7,0
95883,509918,Bedford-Stuyvesant,Spacious Loft in Clinton Hill,Entire home/apt,200,5,9
96471,116599,Clinton Hill,"The Brooklyn Waverly, One Bedroom",Private room,165,4,365
98330,31374,Kips Bay,LOVELY APARTMENT IN THE HEART OF NY,Entire home/apt,125,4,181
98663,520279,Chelsea,Groovy NYC Chelsea Pad,Entire home/apt,130,30,189
99070,522065,East Harlem,Comfortable Cozy Space in El Barrio,Shared room,65,7,0
99085,522164,Fort Greene,Sunny Bklyn Jewel  Fort Greene JULY  - AUG 2019,Entire home/apt,123,30,189
100002,523218,Washington Heights,"MANHATTAN Neat, Nice, Bright ROOM",Private room,67,2,296
100184,526653,Queens Village,Bienvenue,Private room,50,1,88
100186,526805,Gowanus,Large Brand New Park Slope 1BR,Entire home/apt,130,7,35
101053,530032,Williamsburg,Colorful Artistic Williamsburg Apt,Private room,100,3,0
102995,178043,Upper West Side,UWS Brownstone Near Central Park,Entire home/apt,212,21,35
103161,465278,Williamsburg,Artsy TopFloor Apt in PRIME BEDFORD Williamsburg,Entire home/apt,190,3,359
103311,417504,Greenpoint,2 BR w/ Terrace @ Box House Hotel,Private room,599,3,60
103806,251176,East Village,BOHEMIAN EAST VILLAGE 2 BED HAVEN,Entire home/apt,249,5,365
105469,547386,Rockaway Beach,Oceanfront Apartment in Rockaway,Private room,70,27,335
105510,322716,Crown Heights,Private 1-Bedroom Apt in Townhouse,Entire home/apt,100,30,282
106363,551055,Harlem,Bright Room With A Great River View,Private room,60,3,247
106647,552679,Bedford-Stuyvesant,Tree lined block modern apartment,Entire home/apt,135,2,102
107630,306739,Greenpoint,Sweet Historic Greenpoint Duplex,Entire home/apt,175,3,274
107895,3088389,Upper West Side,Riverside Charm with Fire Place,Entire home/apt,120,5,201
110739,568568,Midtown,"Very Central, Nomad/Chelsea Loft Studio",Entire home/apt,169,18,98
112100,572527,Crown Heights,Sunny 3BR Apt Ideal for Family  ,Entire home/apt,165,7,157
112304,573316,Harlem,Cozy Private Room in West Harlem!,Private room,90,1,0
112359,571952,Upper East Side,UES Quiet & Spacious 1 bdrm for 4,Entire home/apt,225,2,312
112435,181376,Fort Greene,ALL ABOUT A VERY COMFORTABLE ROOM..,Private room,95,2,331
113265,314582,Crown Heights,Brooklyn- Crown Heights Garden Apt.,Private room,55,2,275
113945,275582,Hell's Kitchen,Cozy room in Time Square!,Private room,85,10,174
114123,579495,South Slope,Large Park Slope Townhouse Duplex,Entire home/apt,199,14,223
114229,314941,Lower East Side,Lower East Side 2 Bedroom Apt,Entire home/apt,211,1,361
114969,582598,Midtown,"Manhattan Studio, Perfect Location",Entire home/apt,145,6,0
115535,567187,Harlem,Sun-Drenched Hamilton Hts Jewel   ,Private room,65,14,283
115678,127772,Harlem,Your Stunning Vacation Apartment!,Entire home/apt,99,1,220
115748,585166,Astoria,1 BDRM Apt-Weekend Sublease,Entire home/apt,110,4,363
116940,209460,Crown Heights,ROOM WITH A  KITCHENETTE,Entire home/apt,80,3,315
117425,593115,Brooklyn Heights,"Conveniently Located, Sunny Brooklyn Heights!",Entire home/apt,150,30,281
118061,2248897,Bedford-Stuyvesant,Style in Stuyvesant Heights,Entire home/apt,110,4,283
118430,585458,Chelsea,Heart of Meatpacking & Chelsea,Private room,290,2,20
118680,599354,East Village,Spacious East Village apt near it all,Private room,87,2,0
120362,138069,Williamsburg,Williamsburg apartment right by the subway,Entire home/apt,190,4,331
121687,262812,Williamsburg,Spacious Brooklyn Loft - 2 Bedroom,Entire home/apt,200,2,36
121861,611716,Park Slope,"Park Slope Apt:, Spacious 2 bedroom",Entire home/apt,165,2,7
123784,617990,Harlem,NYC Studio for Rent in Townhouse,Entire home/apt,110,2,301
125053,622460,East Village,⚡Quiet Gem w/roof deck on NY's Hottest Street⚡,Entire home/apt,395,2,170
125163,622855,Bedford-Stuyvesant,Authentic New York City Living ,Private room,99,2,307
125594,308652,Kensington,SUPER BIG AND COZY PRIVATE BEDROOM,Private room,39,1,365
126443,627217,East Village,☆Massive DUPLEX☆ 2BR & 2BTH East Village 9+ Guests,Entire home/apt,189,2,201
126816,620288,Upper West Side,Gorgeous Upper West Side Apartment,Private room,85,1,0
127387,23276,Gowanus,"Luxe, Spacious 2BR 2BA Nr Trains",Entire home/apt,260,30,316
128975,256161,Harlem,City Room - Street View Apt,Entire home/apt,122,1,271
131154,275563,Greenpoint,Cozy and Bright One Bedroom in BK,Entire home/apt,165,2,139
132516,85330,Forest Hills,Forest Hills Apt minutes to midtown Manhattan,Entire home/apt,97,3,209
132570,651390,West Village,Spacious West Village 1 b/room King,Entire home/apt,170,4,0
132695,507186,Williamsburg,Perfect Williamsburg Summer Haven,Entire home/apt,125,2,0
133025,653405,Murray Hill,Midtown cozy convenient,Private room,130,4,193
134934,652842,Williamsburg,Prime Williamsburg Apartment,Entire home/apt,225,10,52
135393,663764,East Flatbush,"Private, spacious room in Brooklyn",Private room,50,2,136
135465,663879,Fort Greene,Garden apartment close to Manhattan,Entire home/apt,170,3,286
135706,665013,Chelsea,The Ground Studio - West Side,Entire home/apt,132,4,0
136493,663384,Park Slope,Stunning arty 3200sf 3FLR+3BR townhome w/terrace,Entire home/apt,250,7,18
138216,674970,Greenpoint,Sunny and Spacious Designer's Home,Entire home/apt,141,5,9
139624,680818,Crown Heights,"Spacious,Sunny, private one bedroom",Entire home/apt,64,20,3
140133,622866,Williamsburg,Truly Amazing Oasis In The City,Entire home/apt,249,3,277
140425,683975,Crown Heights,Holiday Time in NY - Oh My!!,Private room,79,2,0
140973,686147,East Village,"East Village, King-Sized, Charmer",Entire home/apt,185,2,233
141154,686768,Boerum Hill,Affordable Furnished Apartment,Entire home/apt,120,3,221
141335,687361,Park Slope,Architect's Brownstone,Entire home/apt,495,1,355
141890,689661,Nolita,LUXURY SOHO 2 Bedroom Apt ,Entire home/apt,375,3,0
141984,630453,Nolita,Charming Nolita Apartment!!,Entire home/apt,175,3,277
142069,277747,East Village,"EAST VILLAGE STUDIO, sunny & quiet",Entire home/apt,150,4,0
144087,616825,Harlem,LUXURY OF THE HORIZON,Entire home/apt,259,8,343
144148,299755,East Village,1 Bdrm in 4 Bdrm dupelx/roof deck,Private room,96,1,0
145064,404424,Williamsburg,The Heart of Prime Williamsburg,Entire home/apt,145,7,0
145188,703156,Chelsea,Parisian apartment in Chelsea,Entire home/apt,200,4,0
145994,706418,Upper West Side,Cozy 2 Bedroom with Private Garden,Entire home/apt,95,5,0
146754,709434,Windsor Terrace,Three-bedroom house in a quiet neighborhood,Entire home/apt,250,4,188
147586,709334,Harlem,Beautiful Duplex w/Private Garden,Entire home/apt,295,2,264
148201,715807,Greenwich Village,NYC - Sunny Greenwich Village 1br,Entire home/apt,175,3,0
148259,716064,Williamsburg,Garage Designer Loft,Entire home/apt,451,2,331
148825,718349,Upper West Side,Best City Area Columbia U Upper West Side C Park,Entire home/apt,165,2,236
149287,720320,Upper East Side,Your own apartment off Park Avenue,Entire home/apt,250,4,0
149777,716306,Woodlawn,Artsy 1 bedroom Apt. 20 min to 42nd Grand Central!,Entire home/apt,77,1,309
150804,726333,Lower East Side,Lower East Side 2 Bed Apt.,Entire home/apt,250,4,0
151199,722320,Astoria,Astoria-Private Home NYC-,Entire home/apt,129,1,245
151478,216191,Williamsburg,"BIG, COMFY , PRIV. ROOM, BIG APT, YARD, GREAT LOC.",Private room,98,2,0
152071,731855,Park Slope,Park Slope Apartment,Entire home/apt,150,2,8
152078,731904,East Village,CHARMING PRIVATE BEDROOM EAST VILLAGE,Private room,95,7,359
152259,256161,Harlem,City Room - Semi Private Bedroom,Private room,55,3,333
152263,732535,Harlem,Cozy apartment in a brownstone,Entire home/apt,300,2,258
152520,733894,Sunnyside,Female Only Clean15min to Manhattan,Private room,42,40,236
153405,737585,Greenpoint,Greenpoint Spacious Loft,Entire home/apt,125,2,22
153780,739499,East Village,Private E. Village Townhouse Stay,Private room,175,3,236
154934,745069,Harlem,Harlem/Hamilton Heights Cozy Room,Private room,75,3,365
155296,656841,Williamsburg,Incredible Prime Williamsburg Loft!,Entire home/apt,255,45,89
157673,757166,Bedford-Stuyvesant,Large  Loft Style  Studio  Space,Entire home/apt,72,31,164
158061,758441,Bedford-Stuyvesant,Hancock Town House!-Stuyvesant Mews,Private room,165,1,311
158176,573065,Williamsburg,Entire Apt in Heart of Williamsburg,Entire home/apt,165,5,23
158290,759583,Clinton Hill,Clinton Hill + Free Coffee = #smile,Private room,75,3,365
158913,762563,Greenpoint,"Nice, cozy, neat apt Greenpoint,BK",Entire home/apt,130,5,0
158955,465589,Williamsburg,PRIVATE and SUNNY Williamsburg Apt!,Entire home/apt,139,2,222
159749,54275,Bedford-Stuyvesant,Purple Room for 2/3 in brownstone $1450 per month,Private room,88,1,238
159815,54275,Bedford-Stuyvesant,Red Room for two in Brownstone for $1355/mo,Private room,80,1,218
159913,759883,Chelsea,"Chelsea living, 2BR best location",Private room,150,2,0
160609,769247,Upper West Side,LOCATION LOCATION LOCATION UWS 60's,Entire home/apt,200,3,0
160994,770831,East Village,In the heart of East Village,Entire home/apt,200,2,235
161366,733894,Sunnyside,Sunny 15min to Manhattan LADY only,Private room,42,40,246
161394,772300,Williamsburg,Surfer room 15mins to downtown NYC!,Private room,90,6,0
161996,1856604,Harlem,Manhattan Penthouse-Max.12 guests,Entire home/apt,295,3,247
162493,776490,Williamsburg,Prime Williamsburg 3 BR with Deck,Entire home/apt,450,5,15
162508,776645,Crown Heights,Beautiful Brooklyn Oasis ,Entire home/apt,130,2,119
163627,242506,Williamsburg,Blue Room in Awesome Artist's Apartment!,Private room,89,3,0
163809,781647,Harlem,Cool & Spacious Harlem Artist Flat,Entire home/apt,198,5,234
163814,627217,East Village,☆ STUDIO East Village ☆ Own bath! ☆ Sleeps 4 ☆,Entire home/apt,99,2,257
163836,32169,Greenpoint,Greenpoint Loft / Le Chez Andrea,Private room,46,4,350
164989,69439,SoHo,"*SoHo: Clean, Safe, Private, Peaceful Bedroom (A)*",Private room,140,2,221
165080,787273,Carroll Gardens,Amazing Brownstone in Best Brooklyn,Entire home/apt,500,7,0
165461,867225,Morningside Heights,Couldn't Be Closer To Columbia Uni2,Private room,75,5,201
165824,733894,Sunnyside,Lady only Curtain-divided room,Private room,33,44,161
166006,791287,Upper West Side,Nice Manhattan Apt Near Central Park and Subway,Entire home/apt,250,31,259
166172,792159,Bushwick,LG Private Room/Family Friendly,Private room,60,3,0
166541,793620,Washington Heights,Spacious Quiet rm - 20mins to Midtown,Private room,75,2,222
166983,795640,Carroll Gardens,"3 BR, Beautiful Brooklyn Duplex",Entire home/apt,350,5,0
167013,306605,Chelsea,Spacious modern studio apartment in Manhattan,Entire home/apt,205,9,76
167017,795889,Park Slope,Gorgeous Duplex + Garden,Entire home/apt,219,5,0
167222,22486,Park Slope,CBG# 4Tiny room w/ huge window/AC,Private room,60,1,258
167482,789257,Upper West Side,Charming upper west side apartment,Entire home/apt,185,2,14
168084,800982,East Village,Light-filled East Village Delight,Entire home/apt,190,3,27
168123,720558,South Slope,"Sunny, quiet, legal homelike suite-Pk Slope South",Entire home/apt,105,28,167
168546,803086,East Harlem,Spacious Duplex in Brownstone!,Entire home/apt,250,2,68
168810,747698,Upper West Side,Lovely Vintage Haven—Heart of UWS,Entire home/apt,175,65,358
169002,805344,Harlem,Modern Space in Charming Pre-war,Private room,65,2,59
169152,806112,Bedford-Stuyvesant,Warehouse Loft with Garden view,Entire home/apt,75,2,0
169306,806214,University Heights, Affordable & Cozy ,Private room,37,4,232
169464,806774,Williamsburg,Creative Vintage Loft in S. Williamsburg,Entire home/apt,85,2,15
169483,807642,Gravesend,Very close to Downtown Awesome Private Apartment,Entire home/apt,106,7,0
170420,812814,East Harlem,The Happy home!,Entire home/apt,79,2,0
170761,67778,Fort Greene,"Fort Greene, Brooklyn: Front Bedroom",Private room,85,2,161
171776,803086,Harlem,Gorgeous 1 bdrm in huge duplex!,Private room,170,2,88
172700,302772,Lower East Side,"Sunny, cozy room in Lower East Side",Private room,115,3,337
172870,781647,Harlem,Large Quiet Bedroom Near Columbia U,Private room,89,5,247
173072,826192,Harlem,Cozy Pre-War Harlem Apartment,Shared room,49,3,248
173151,826459,Greenpoint,spacious studio,Private room,91,3,287
173742,829652,Gramercy,"Elegant 2-BR duplex, Union Square",Entire home/apt,400,2,304
174527,833926,Bushwick,Cozy private family home in Bushwick,Entire home/apt,150,2,0
174966,836168,Upper West Side,Luxury 2Bed/2.5Bath Central Park View,Entire home/apt,2000,30,0
176135,842125,Crown Heights,Cosy Sunny 1brm in Prospect Heights,Entire home/apt,97,3,193
176653,844862,East Village,East Village bedroom w rooftop,Private room,100,4,43
176962,846309,Williamsburg,Williamsburg Home Away From Home!,Entire home/apt,179,4,25
177421,848748,Greenpoint,Brand New Beautiful Duplex Apartment with Garden,Entire home/apt,500,2,127
177495,848960,Chelsea,"PRIME, Luxury, Spacious 2 Bedroom Apt in Chelsea",Entire home/apt,429,10,0
177606,849492,Kips Bay,SPACIOUS ALCOVE STUDIO/ JUNIOR ONE,Entire home/apt,189,6,303
179670,21475,Lower East Side,High-end doorman bldg in the LES,Private room,120,2,345
179741,314941,Nolita,Spring & Mulberry 2 Bedroom Apartment,Entire home/apt,300,1,115
180507,864735,Astoria,Ultra Modern NYC Garden Apartment,Entire home/apt,107,30,200
180792,864735,Astoria,Modern Garden Apartment in NYC,Entire home/apt,95,30,271
181972,872121,Harlem,Gorgeous Entire Manhattan Townhouse,Entire home/apt,199,2,12
182069,39260,East Harlem,Cozy studio Apartment in Upper East,Entire home/apt,120,2,268
182095,872805,West Village,Historic classic central cozy Village clean NYU,Entire home/apt,199,15,89
182177,873273,Allerton,A PRIVATE FLAT / APARTMENT- $SPECIAL$,Entire home/apt,125,2,347
182649,876054,Williamsburg,Williamsburg bedroom by Bedford Ave,Private room,70,2,37
185266,889106,Williamsburg,Clean and bright with a comfortable atmosphere,Private room,75,4,0
187488,871727,West Village,WEST VILLAGE LRG CLEAN SUNNY PRIVATE BDRM,Private room,100,30,359
187566,279078,Bedford-Stuyvesant,Historic Brooklyn Studio Apartment,Entire home/apt,99,2,287
187986,904833,Chelsea,Comfort at Crossroads of Downtown,Entire home/apt,250,1,0
188146,906200,Williamsburg,"""The Oasis"" on Bedford Williamsburg",Entire home/apt,350,6,233
188661,909146,Prospect Heights,"Large, sunny garden apartment.",Entire home/apt,170,3,129
188674,909234,East Village,UNION SQUARE/ E. VILL 1BR BEAUTIFUL,Entire home/apt,165,1,0
189135,179020,Hell's Kitchen,Hell's Kitchen Funky 80's Hideaway!,Private room,99,1,353
189181,912541,Chelsea,Room in Chic Modern High Line Luxury- New!,Private room,255,4,365
189732,489400,East New York,Family & Friends in New York City,Entire home/apt,169,3,297
189787,915640,Crown Heights,Spacious & Comfy BK Brownstone,Entire home/apt,99,4,56
190267,918866,Upper East Side,Large Luxury Upper East Side Studio,Entire home/apt,169,7,44
190542,920542,Bedford-Stuyvesant,Chateau Style Brooklyn Loft for Singles or Couples,Entire home/apt,160,3,355
190968,922922,Prospect Heights,Lovely Brooklyn Brownstone 1BR!,Entire home/apt,215,3,156
190974,874471,Park Slope,Beautiful Grdn. Apt. in Park Slope,Entire home/apt,130,3,273
191075,923915,East Village,Sun-drenched East Village Penthouse,Private room,110,3,274
193105,936114,Hell's Kitchen,Columbus Circle Luxury Bldg - Private Room&Bath,Private room,150,28,258
